open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore,datetime
1732688100000,3416.32,3427.34,3414.17,3419.39,33040.035,1732688999999,113071073.65043,60164,14392.698,49256715.95809,0,2024-11-27 06:15:00
1732689000000,3419.40,3444.05,3418.0,3442.01,52674.131,1732689899999,180893321.23892,79448,28772.829,98841551.29431,0,2024-11-27 06:30:00
1732689900000,3442.00,3448.43,3426.9,3429.49,50264.954,1732690799999,172745462.33964,75079,19658.518,67587769.98851,0,2024-11-27 06:45:00
1732690800000,3429.50,3439.36,3424.37,3430.42,26696.168,1732691699999,91630788.12904,53251,12069.734,41445417.09384,0,2024-11-27 07:00:00
1732691700000,3430.42,3439.24,3426.0,3426.89,21864.735,1732692599999,75047262.98407,44325,10456.542,35895445.12849,0,2024-11-27 07:15:00
1732692600000,3426.88,3433.61,3423.8,3426.75,17219.471,1732693499999,59023585.76163,38111,8361.425,28662771.97168,0,2024-11-27 07:30:00
1732693500000,3426.74,3437.15,3421.0,3426.06,32324.510,1732694399999,110836647.51656,46011,16487.797,56545795.85102,0,2024-11-27 07:45:00
1732694400000,3426.06,3441.26,3420.67,3428.4,35963.091,1732695299999,123379085.65145,55154,18312.457,62829067.39983,0,2024-11-27 08:00:00
1732695300000,3428.41,3429.97,3415.18,3420.69,32606.291,1732696199999,111564714.34327,51427,13125.204,44909498.81862,0,2024-11-27 08:15:00
1732696200000,3420.70,3437.14,3417.35,3426.0,24242.956,1732697099999,83103891.36324,44047,12949.513,44388285.68802,0,2024-11-27 08:30:00
1732697100000,3426.01,3430.82,3416.63,3424.21,20225.302,1732697999999,69217759.23950,38202,8945.085,30612389.68387,0,2024-11-27 08:45:00
1732698000000,3424.21,3426.18,3411.13,3411.8,25328.286,1732698899999,86535639.50279,41632,10120.461,34579108.21910,0,2024-11-27 09:00:00
1732698900000,3411.80,3418.81,3411.0,3418.11,14601.163,1732699799999,49864780.84663,31427,7880.367,26913630.26797,0,2024-11-27 09:15:00
1732699800000,3418.11,3418.32,3404.16,3410.47,27098.045,1732700699999,92386658.29891,43024,9314.351,31756491.18859,0,2024-11-27 09:30:00
1732700700000,3410.47,3415.8,3407.27,3414.82,14569.683,1732701599999,49727761.11676,28988,8420.018,28737422.08586,0,2024-11-27 09:45:00
1732701600000,3414.82,3423.63,3413.41,3423.24,16553.886,1732702499999,56599010.79147,31774,9961.869,34061049.86073,0,2024-11-27 10:00:00
1732702500000,3423.25,3439.96,3422.96,3432.52,47757.420,1732703399999,163928560.03528,64560,23478.971,80575839.04200,0,2024-11-27 10:15:00
1732703400000,3432.52,3479.98,3432.52,3475.6,123454.335,1732704299999,427198030.34984,122981,81648.212,282486061.31129,0,2024-11-27 10:30:00
1732704300000,3475.61,3488.56,3456.51,3457.97,102156.046,1732705199999,354591084.05051,114535,45245.748,157126790.32786,0,2024-11-27 10:45:00
1732705200000,3457.97,3462.99,3446.28,3448.81,38366.097,1732706099999,132485628.70013,62442,15923.191,54990695.49149,0,2024-11-27 11:00:00
1732706100000,3448.82,3451.69,3437.4,3450.74,41432.660,1732706999999,142704893.11992,63118,19529.880,67281112.14420,0,2024-11-27 11:15:00
